,0
209,0.040873112353783395
210,0.05099008563632926
211,0.03950887430099684
212,0.2306237674581949
213,0.1441499851419618
214,0.09918415862981873
215,0.053759083664262367
216,0.13131804306129619
217,0.026771483372504526
218,0.4762001242672286
219,0.14228597671340193
220,0.21334792122538293
221,0.18827835859199826
222,0.0437636761487965
223,0.6180403598346705
224,0.16938163546478646
225,0.20125888105465056
226,0.5816516735553935
227,0.5881892103628062
228,0.0924305049031526
229,0.026528351838344545
230,0.008887808304292623
231,0.08971553610503283
232,0.00953615906205257
233,0.5611475808412351
234,0.1522273549990545
235,0.7110246643434097
236,0.027960126428397764
237,0.09898154901801876
238,0.5990761001701921
239,0.07293946024799416
240,0.0563254720803955
241,0.46134208606856314
242,0.09592889753356566
243,0.6961666261447442
244,0.02958100332279763
245,0.09411891833481914
246,0.1150822595023908
247,0.48477726450009456
248,0.4903152605559608
249,0.05359699597482238
250,0.09447010832860578
251,0.03179620174514412
252,0.25974552232757925
253,0.09086365723856607
254,0.4023826890347678
255,0.1805927006510522
256,0.2735499905448848
257,0.5170597293135586
258,0.12723883621038984
259,0.049868979117702675
260,0.5443444903692898
261,0.05552854094064889
262,0.011238079801172435
263,0.014506848204878839
264,0.06691520112380799
265,0.15309182267606775
266,0.04458762190344977
267,0.08071966934111355
268,0.055420482481022236
269,0.3797714563578896
270,0.2975659831969095
271,0.0888240538131129
272,0.01793770429802523
273,0.1514034092444012
274,0.33119917875570687
275,0.3281600345787071
276,0.29191992868141664
277,0.14547370127238834
278,0.009995407515465866
279,0.05402922981332901
280,0.09822513980063215
281,0.24430666990842048
282,0.011238079801172435
283,0.08024691358024691
284,0.08469081773239323
285,0.03583488667369047
286,0.08913472188453954
287,0.23256881973147475
288,0.06399762271388822
289,0.066712591512008
290,0.0991706513223654
291,0.18617121862927843
292,0.1654510089958668
293,0.5022422130372531
294,0.18883215819758492
295,0.05673069130399547
296,0.1961261042223843
297,0.4395953210686982
298,0.06037766431639517
299,0.06934651646540779
300,0.2972958370478429
301,0.21368560391171626
302,0.4671637355809493
303,0.23435178431531462
304,0.1323716130426561
305,0.07050814490639436
306,0.08604154847772645
307,0.02866250641597104
308,0.44101358835129806
309,0.08644676770132642
310,0.05836507550584867
311,0.19555879730934433
312,0.10781532809249804
313,0.4896669097982008
314,0.0463165572574763
315,0.1150822595023908
316,0.1934246427317179
317,0.3239592619607208
318,0.32437798849177407
319,0.10049436745279196
320,0.10304724856147175
321,0.10172353243104519
322,0.06961666261447443
323,0.0826647216143934
324,0.350190453035092
325,0.37739417024610317
326,0.17794526839019909
327,0.17263689656103953
328,0.09692843828511225
329,0.099927060539752
330,0.18491503903611856
331,0.12183591322905692
332,0.06557797768592809
333,0.3764486587243699
334,0.10789637193721803
335,0.058351568198395334
336,0.03898208931031688
337,0.012156576707999026
338,0.03474079476997056
339,0.06213361428532836
340,0.017424426614798608
341,0.14301537131588188
342,0.16932760623497312
343,0.17208309695545293
344,0.054785639030715615
345,0.0396574546829835
346,0.03830672393765027
347,0.053448415592835724
348,0.116595077937164
349,0.21303725315395627
350,0.043182861928303215
351,0.49538050085096036
352,0.15467217764810764
353,0.33119917875570687
354,0.2589350838803793
355,0.3360347948239998
356,0.03565929167679715
357,0.10600534889375152
358,0.029175784099197667
359,0.017221817002998623
360,0.24186184725936732
361,0.07268282140638085
362,0.03857687008671692
363,0.4148094118918335
364,0.03098576329794419
365,0.09906259286273875
366,0.08388037928519329
367,0.21942620957938247
368,0.5896479995677661
369,0.49720398735716026
370,0.18938595780317152
371,0.15691439068536078
372,0.1677202366480266
373,0.3156657751843748
374,0.04765378069535619
375,0.2836534565199773
376,0.513007537077559
377,0.24667044871275362
378,0.04323689115811654
379,0.4049220628359943
380,0.08806764459572629
381,0.0407920685090634
382,0.027973633735851093
383,0.39103655077396876
384,0.42056352486695303
385,0.008941837534105952
386,0.017424426614798608
387,0.5585946997325553
388,0.013426263608612259
389,0.0407920685090634
390,0.29000189102304347
391,0.05954021125428857
392,0.3715860280411703
393,0.7089445389955966
394,0.03949536699354351
395,0.02236810114271821
396,0.19450522732798442
397,0.22353243104519543
398,0.03155307021098414
399,0.2725099278709782
400,0.1949104465515844
401,0.5332684982575573
402,0.34605721695437236
403,0.02982413485695761
404,0.09979198746521868
405,0.19801712726585086
406,0.5171677877731853
407,0.1567658103033741
408,0.043844719993516496
409,0.1953156657751844
410,0.13939541291838886
411,0.08782451306156631
412,0.1814976902504255
413,0.5190858254315585
414,0.1318313207445228
415,0.04922062835994273
416,0.10449253045897831
417,0.30715617148877544
418,0.3244455250290407
419,0.38009563173676963
420,0.13578896182834915
421,0.266364102979712
422,0.18883215819758492
423,0.07615419942188724
424,0.4503336304940973
425,0.12804927465758975
426,0.1316287111327228
427,0.11556852257071076
428,0.30513007537077563
429,0.060256098549315185
430,0.07091336412999433
431,0.31355863522165495
432,0.05024718372639598
433,0.7392549369208742
434,0.039792527757516814
435,0.1539427830456277
436,0.04570872842207634
437,0.0899586676391928
438,0.05752762244374207
439,0.26136639922197913
440,0.13135856498365617
441,0.07023799875732771
442,0.00869870599994597
443,0.587648918064673
444,0.04947726720155604
445,0.2393494880730475
446,0.17775616608585243
447,0.14061107058918876
448,0.07545181943431396
449,0.13008887808304292
450,0.5426560769376232
451,0.1805927006510522
452,0.058351568198395334
453,0.13861198908609557
454,0.021800794229678257
455,0.06352486695302159
456,0.2854094064889105
457,0.04724856147175622
458,0.5080368479347327
459,0.05208417754004917
460,0.6148526352756841
461,0.14128643596185536
462,0.7150633492719561
463,0.14198881594942864
464,0.08469081773239323
465,0.05024718372639598
466,0.009995407515465866
467,0.0671313180430613
468,0.1529027203717211
469,0.36469730123997085
470,0.06348434503066158
471,0.06783369803063458
472,0.0824621120025934
473,0.429707972012859
474,0.1237944728097901
475,0.4203474079476997
476,0.42507496555636604
477,0.12667152929734987
478,0.22332982143339547
479,0.404138639003701
480,0.060512737390928495
481,0.008428559850879326
482,0.557851797822622
483,0.4037334197801011
484,0.12667152929734987
485,0.0943080206391658
486,0.10175054704595186
487,0.05181403139098252
488,0.3679390550287706
489,0.5046600210713996
490,0.13993570521652215
491,0.031201880217197504
492,0.6895885674149714
493,0.33525137099170654
494,0.05321879136612908
495,0.4195369695004998
496,0.10890941999621795
497,0.16364102979712025
498,0.1941000081043845
499,0.06086392738471513
500,0.09660426290623228
501,0.437717805332685
502,0.10603236350865819
503,0.23755301618175434
504,0.479914633816895
505,0.05348893751519572
506,0.009103925223545938
507,0.011373152875705755
508,0.058432612043115326
509,0.18267282599886536
510,0.3529459437555718
511,0.10803144501175135
512,0.5026069103384931
513,0.42399438096009945
514,0.011724342869492397
515,0.5601480400896884
516,0.18207850447091878
517,0.0924710268255126
518,0.36083421130831783
519,0.3852284085690359
520,0.4105681173514872
521,0.0954426344652457
522,0.13996271983142883
523,0.10741010886889807
524,0.03725315395629036
525,0.05429937596239566
526,0.7280438717346084
527,0.29844395818137615
528,0.05065240294999595
529,0.021800794229678257
530,0.04457411459599644
531,0.035510711294810496
532,0.09120133992489937
533,0.10257449280060513
534,0.6999486722316773
535,0.0700218818380744
536,0.41553880649431346
537,0.1412188994245887
538,0.2116460004862631
539,0.029932193316584275
540,0.30309047194532246
541,0.020423048869438368
542,0.09949482670124538
543,0.058351568198395334
544,0.15519896263878757
545,0.36631817813437073
546,0.008941837534105952
547,0.22092552070670235
548,0.020463570791798363
549,0.01325066861171894
550,0.1653294432287868
551,0.41151362887322046
552,0.5067941756490261
553,0.5850014858038198
554,0.10292568279439177
555,0.1262257881513899
556,0.39603425453170166
557,0.41140557041359377
558,0.3871194316125024
559,0.0512602317853959
560,0.05683874976362212
561,0.2223302806818489
562,0.0449793338195964
563,0.2519112840046465
564,0.04438501229164978
565,0.08667639192803307
566,0.008941837534105952
567,0.030445470999810896
568,0.39333279304103524
569,0.050530837182915955
570,0.28621984493611047
571,0.04778885376988951
572,0.09302482643109923
573,0.05389415673879569
574,0.3849582624199692
575,0.700218818380744
576,0.11643299024772402
577,0.1058702758192182
578,0.25454520895804633
579,0.1476753923872815
580,0.28797579490504366
581,0.4468217305562309
582,0.1412188994245887
583,0.08616311424480644
584,0.21717048923467597
585,0.027365804900451145
586,0.0521382067698625
587,0.4278304562768458
588,0.046843342248156256
589,0.1274279385147365
590,0.3719912472647703
591,0.26325742226544563
592,0.029648539860064292
593,0.0700218818380744
594,0.15217332576924114
595,0.12183591322905692
596,0.42050949563713974
597,0.03340357133209066
598,0.046775805710889594
599,0.04873436529162277
600,0.14783748007672148
601,0.011589269794959074
602,0.637328794878029
603,0.04092714158359673
604,0.24449577221276714
605,0.7050544344490369
606,0.1385849744711889
607,0.025393738012264633
608,0.0594726747170219
609,0.027784531431504444
610,0.03098576329794419
611,0.36118540130210447
612,0.5515033633195559
613,0.17980927681875897
614,0.038090607018396956
615,0.05184104600588919
616,0.04923413566739606
617,0.5055785179782262
618,0.018369938136531865
619,0.3472458600102656
620,0.0754653267417673
621,0.28789475106032364
622,0.5313504605991841
623,0.28426128535537726
624,0.4368263230407651
625,0.16543750168841342
626,0.7226409487532754
627,0.09030985763297944
628,0.5718858902666342
629,0.16485668746792015
630,0.42521003863089935
631,0.18207850447091878
632,0.05348893751519572
633,0.1737580030796661
634,0.37847475484236975
635,0.3686144204014372
636,0.4103790150471405
637,0.3805818948050896
638,0.43736661533889837
639,0.0636194181051949
640,0.09214685144663264
641,0.06261987735364832
642,0.05787881243752871
643,0.09264662182240592
644,0.4770780992516952
645,0.4955831104627603
646,0.07010292568279439
647,0.34707026501337224
648,0.20625658481238351
649,0.22260042683091552
650,0.049436745279196045
651,0.2379987573277143
652,0.33660210173703975
653,0.48531755679822786
654,0.5889186049652861
655,0.10379015047140504
656,0.4963935489099603
657,0.11478509873841748
658,0.1412188994245887
659,0.3643461112461842
660,0.0996704216981387
661,0.027879082583677772
662,0.023772861117864766
663,0.031850230974957455
664,0.1379096090985223
665,0.36901963962503714
666,0.09482129832239242
667,0.17100251235918634
668,0.3554042737120783
669,0.009995407515465866
670,0.47864494691628173
671,0.28008752735229764
672,0.45276494583569715
673,0.4476321690034309
674,0.0799497528162736
675,0.4945835697112138
676,0.06367344733500824
677,0.14446065321338847
678,0.5395493962233568
679,0.16981386930329306
680,0.051273739092849234
681,0.1653294432287868
682,0.23953859037739417
683,0.4784288299970284
684,0.16870627009211986
685,0.0549882486425156
686,0.03925223545938353
687,0.10832860577572467
688,0.06452440770456817
689,0.4774833184752952
690,0.22654456060728856
691,0.36537266661263745
692,0.15457762649593432
693,0.15368614420401439
694,0.07376340600264743
695,0.13971958829726883
696,0.11535240565145743
697,0.06267390658346166
698,0.7160223681011427
699,0.16175000675365375
700,0.0700218818380744
701,0.08736526460815301
702,0.2936488640354432
703,0.04106221465813005
704,0.08579841694356648
705,0.6573466245238674
706,0.35668746792014483
707,0.042358916173649945
708,0.7021638706540237
709,0.04822108760839614
710,0.015128184347732124
711,0.6938433692627711
712,0.12991328308614963
713,0.3163411405570414
714,0.046194991490396305
715,0.021800794229678257
716,0.4564524407704568
717,0.41345868114650025
718,0.08975605802739282
719,0.05758165167355539
720,0.5106437582732258
721,0.7166166896290893
722,0.012629332468865655
723,0.04963935489099603
724,0.5520436556176891
725,0.16160142637166708
726,0.536510252046357
727,0.16168247021638704
728,0.060539752005835154
729,0.008887808304292623
730,0.0896209849528595
731,0.008941837534105952
732,0.2948915363211498
733,0.44155388064943135
734,0.23259583434638137
735,0.08671691385039307
736,0.6843882540454386
737,0.15586082070400087
738,0.6514034092444012
739,0.031120836372477513
740,0.43042385930788557
741,0.6182294621390172
742,0.04862630683199611
743,0.03565929167679715
744,0.23302806818488803
745,0.46883864170516254
746,0.6420293378717886
747,0.36523759353810414
748,0.26133938460707246
749,0.08725720614852635
750,0.035118999378663855
751,0.03122889483210417
752,0.008914822919199287
753,0.03414647324202393
754,0.1473782316233082
755,0.02949995947807764
756,0.4201853202582597
757,0.2180754788340492
758,0.16188507982818706
759,0.24677850717238026
760,0.5630656184996082
761,0.3452467785071724
762,0.38117621633303617
763,0.4473620228543642
764,0.4519545073884972
765,0.15425345111705435
766,0.009563173676959236
767,0.030607558689250886
768,0.4686495394008159
769,0.03607801820785045
770,0.6964637869087176
771,0.10766674771051139
772,0.11092200880676446
773,0.050112110651862656
774,0.5900802334062728
775,0.1650592970797201
776,0.0061053029689061775
777,0.04997703757732934
778,0.08901315611745955
779,0.22332982143339547
780,0.03176918713023746
781,0.19869249263851746
782,0.08344814544668666
783,0.024961504173758003
784,0.6410568117351487
785,0.09394332333792582
786,0.39508874300996843
787,0.6799848718156523
788,0.48774887213982765
789,0.5347272874625172
790,0.09981900208012535
791,0.23256881973147475
792,0.05951319663938191
793,0.11783775022287057
794,0.060512737390928495
795,0.13928735445876217
796,0.07100791528216766
797,0.12759002620417648
798,0.5785179782262203
799,0.06024259124186185
800,0.052016641002782506
801,0.08860793689385958
802,0.04689737147796958
803,0.08319150660507335
804,0.6811735148715454
805,0.05994543047788854
806,0.01169732825458573
807,0.07922035821379367
808,0.045276494583569714
809,0.08651430423859308
810,0.2393494880730475
811,0.05675770591890213
812,0.17286652078774617
813,0.13666693681281572
814,0.052273279844395816
815,0.035037955533943864
816,0.07474943944674069
817,0.22332982143339547
818,0.05057135910527596
819,0.050044574114595994
820,0.18799470513547828
821,0.10254747818569847
822,0.23208255666315475
823,0.07726179863306049
824,0.2949995947807764
825,0.12014749979739038
826,0.18376691790258531
827,0.08839181997460627
828,0.1329119053407894
829,0.6200664559526704
830,0.04862630683199611
831,0.2566388416133128
832,0.3456519977307724
833,0.37806953561876977
834,0.035037955533943864
835,0.04842369722019613
836,0.4337196423264987
837,0.10333090201799174
838,0.7045411567658103
839,0.17721587378771914
840,0.008941837534105952
841,0.09428100602425912
842,0.13982764675689546
843,0.3244455250290407
844,0.10562714428505822
845,0.012075532863279035
846,0.2788718696814977
847,0.0632817354188616
848,0.25522057433071293
849,0.0688467460896345
850,0.045600669962449686
851,0.049679876813356026
852,0.12696869006132316
853,0.6253883350892833
854,0.04963935489099603
855,0.052867601372342435
856,0.05323229867358241
857,0.104154847772645
858,0.17248831617905286
859,0.12723883621038984
860,0.22955669016938163
861,0.03713158818921036
862,0.10154793743415187
863,0.16678823243374669
864,0.17907988221627902
865,0.34061377205067944
866,0.2135505308371829
867,0.08358321852121998
868,0.10002161169192533
869,0.04526298727611638
870,0.7026231191074371
871,0.012264635167625687
872,0.10850420077261799
873,0.10761271848069806
874,0.17481157306102602
875,0.044087851527676476
876,0.05546100440338223
877,0.1950455196261177
878,0.11514979603965746
879,0.5001755949968932
880,0.23899829807926087
881,0.10543804198071156
882,0.021800794229678257
883,0.40340924440122106
884,0.03322797633519734
885,0.03746927087554367
886,0.008941837534105952
887,0.008536618310505983
888,0.1824567090796121
889,0.1196477294216171
890,0.45148175162763055
891,0.3143150444390415
892,0.3009157954453359
893,0.4738768673852554
894,0.13234459842774943
895,0.611475808412351
896,0.3951427722397817
897,0.0516789583164492
898,0.3090201799173353
899,0.20024583299565063
900,0.09357862603668585
901,0.7070400086446768
902,0.22176297376880894
903,0.3429505362401059
904,0.01961261042223843
905,0.029445930248264314
906,0.11016559958937786
907,0.04025177621093012
908,0.09144447145905936
909,0.1685711970175865
910,0.39109058000378205
911,0.1380446821730556
912,0.0337142394035173
913,0.2727935813274982
914,0.5608234054623551
915,0.2536132047437664
916,0.25522057433071293
917,0.0516789583164492
918,0.024313153415998056
919,0.05348893751519572
920,0.0979549936515655
921,0.19869249263851746
922,0.09999459707701867
923,0.5382932166301969
924,0.16981386930329306
925,0.21900748304832918
926,0.17248831617905286
927,0.3980603506497015
928,0.07699165248399384
929,0.2805737904206176
930,0.09688791636275225
931,0.7093227436042899
932,0.3500418726531053
933,0.040197746981116785
934,0.09615852176027231
935,0.6418672501823486
936,0.3444363400599725
937,0.4014371775130346
938,0.46546181484182947
939,0.04461463651835643
940,0.05425885404003566
941,0.22454547910419537
942,0.2832482372963774
943,0.25961044925304594
944,0.13872004754572226
945,0.3123699921657617
946,0.02723073182591782
947,0.023543236891158118
948,0.16692330550828
949,0.36294135127103766
950,0.19681497690250427
951,0.03424102439419726
952,0.3495150876624254
953,0.1159197125644974
954,0.11975578788124376
955,0.12072831401788368
956,0.03646973012399708
957,0.04173758003079666
958,0.7039468352378636
959,0.05065240294999595
960,0.5269470783693978
961,0.15965637409838723
962,0.08255666315476673
963,0.18617121862927843
964,0.10026474322608532
965,0.05697382283815544
966,0.7088634951508765
967,0.12858956695572304
968,0.06313315503687494
969,0.5169246562390253
970,0.11138125726017775
971,0.266769322203312
972,0.04095415619850339
973,0.2845989680417106
974,0.09900856363292541
975,0.05575816516735554
976,0.41910473566199313
977,0.043628603074263174
978,0.15482075803009426
979,0.07353378177594079
980,0.01685711970175865
981,0.2845989680417106
982,0.3879298700597023
983,0.2315962935948348
984,0.10753167463597807
985,0.03137747521409082
986,0.4377042980252317
987,0.2512359186319799
988,0.36847934732690385
989,0.04923413566739606
990,0.6834022206013453
991,0.14952589350838802
992,0.39724991220250155
993,0.16441094632196018
994,0.66696382743064
995,0.31499040981170817
996,0.26309533457600565
997,0.05186806062079585
998,0.37523300105357
999,0.11895885674149716
1000,0.4554123780965503
1001,0.4851014398789745
1002,0.08285382391874004
1003,0.04522246535375638
1004,0.7150498419645027
1005,0.05562309209282222
1006,0.04214279925439663
1007,0.17848556068833238
1008,0.5128454493881189
1009,0.595942404841019
1010,0.10345246778507172
1011,0.13928735445876217
1012,0.11238079801172435
1013,0.507239916794986
1014,0.18567144825350512
1015,0.6430829078531485
1016,0.6681929924088932
1017,0.5522192506145824
1018,0.3135046059918416
1019,0.2073371694086501
1020,0.5971580625118189
1021,0.08860793689385958
1022,0.05789231974498203
1023,0.051273739092849234
1024,0.4212659048545263
1025,0.4852094983386012
1026,0.5182753869843585
1027,0.05562309209282222
1028,0.48666828754356106
1029,0.149931112731988
1030,0.5756814436610206
1031,0.09927870978199206
1032,0.4362860307426318
1033,0.1805927006510522
1034,0.02120647270173164
1035,0.07780209093119378
1036,0.36361671664370426
1037,0.011737850176945726
1038,0.037847475484236975
1039,0.03014831023583759
1040,0.1597374179431072
1041,0.0470729664748629
1042,0.5240835291892914
1043,0.42131993408433965
1044,0.13732879487802901
1045,0.39711483912796824
1046,0.051192695248129236
1047,0.3440311208363725
1048,0.1882513439770916
1049,0.03309290326066402
1050,0.017424426614798608
1051,0.049274657589756056
1052,0.03738822703082367
1053,0.03582137936623713
1054,0.6064781046546182
1055,0.3879298700597023
1056,0.1304130534619229
1057,0.14941783504876138
1058,0.24253721263203393
1059,0.4068401004943675
1060,0.4191317502768998
1061,0.17951211605478562
1062,0.6616959775238404
1063,0.0716562660399276
1064,0.49828457195342685
1065,0.06398411540643488
1066,0.5039306264689196
1067,0.4554123780965503
1068,0.1046546181484183
1069,0.29056919793608343
1070,0.0353891455277305
1071,0.3808385336467029
1072,0.008941837534105952
1073,0.06498365615798148
1074,0.1062484804279115
1075,0.011130021341545775
1076,0.5101710025123591
1077,0.25522057433071293
1078,0.2844638949671773
1079,0.10003511899937867
1080,0.10357403355215171
1081,0.545695221114623
1082,0.48288624145662806
1083,0.030850690223410866
1084,0.4113245265688738
1085,0.12553691547126994
1086,0.41210795040116704
1087,0.7072156036415701
1088,0.011346138260799093
1089,0.36361671664370426
1090,0.7048383175297835
1091,0.03922522084447686
1092,0.2643380068617122
1093,0.42291379636383286
1094,0.22615284869114194
1095,0.13568090336872246
1096,0.04308831077612989
1097,0.13397898262960262
1098,0.15733311721641408
1099,0.4141340465191669
1100,0.1487559769835481
1101,0.021800794229678257
1102,0.3929816030472486
1103,0.44644352594753767
1104,0.6282248696544831
1105,0.0700218818380744
1106,0.6637085663343869
1107,0.5315530702109841
1108,0.12426722857065674
1109,0.05348893751519572
1110,0.057108895912688765
1111,0.045897830726423
1112,0.24272631493638058
1113,0.1353432206823892
1114,0.146149066645055
1115,0.12453737471972338
1116,0.2256800929302753
1117,0.11778372099305724
1118,0.112650944160791
1119,0.11373152875705757
1120,0.4029229813329011
1121,0.08813518113299296
1122,0.11710835562039064
1123,0.4054758624415809
1124,0.14922873274441473
1125,0.5862171434746197
1126,0.020463570791798363
1127,0.23313612664451466
1128,0.1391252667693222
1129,0.09952184131615203
1130,0.3841478239727693
1131,0.051273739092849234
1132,0.08601453386281979
1133,0.1304130534619229
1134,0.13935489099602888
1135,0.28811086797957697
1136,0.4870059702298944
1137,0.36766890887970394
1138,0.6773914687846124
1139,0.4346651538482319
1140,0.16981386930329306
1141,0.09694194559256558
1142,0.06564551422319474
1143,0.05371856174190237
1144,0.04038684928546343
1145,0.221155144933409
1146,0.3284977172650404
1147,0.19828727341491748
1148,0.2033660210173704
1149,0.0463165572574763
1150,0.04484426074506308
1151,0.10805845962665803
1152,0.45411567658103036
1153,0.09005321879136613
1154,0.05537996055866224
1155,0.11670313639679067
1156,0.050922549099062596
1157,0.20786395439933003
1158,0.03587540859605046
1159,0.5971580625118189
1160,0.008955344841559283
1161,0.22332982143339547
1162,0.05669016938163547
1163,0.1370586487289624
1164,0.46486749331388283
1165,0.24667044871275362
1166,0.680092930275279
1167,0.057135910527595424
1168,0.37944728097900965
1169,0.313234459842775
1170,0.14978253235000133
1171,0.20088067644595725
1172,0.06189048275116839
1173,0.13782856525380233
1174,0.06338979387848827
1175,0.09086365723856607
1176,0.09509144447145906
1177,0.055609584785368885
1178,0.5201123807980117
1179,0.5750060782883539
1180,0.16843612394305318
1181,0.11832401329119054
1182,0.29485101439878975
1183,0.20828268093038332
1184,0.03230947942837075
1185,0.052678499067995786
1186,0.4315584731339655
1187,0.031255909447010836
1188,0.038090607018396956
1189,0.17620282572871926
1190,0.4616797687548964
1191,0.1491206742847881
1192,0.03945484507118351
1193,0.3847286381932626
1194,0.33592673636437315
1195,0.08736526460815301
1196,0.09056649647459275
1197,0.025934030310397926
1198,0.008428559850879326
1199,0.040873112353783395
1200,0.6959234946105843
1201,0.191803765837318
1202,0.15228138422886783
1203,0.31499040981170817
1204,0.12126860631601698
1205,0.27379312207904477
1206,0.15374017343382768
1207,0.12271388821352351
1208,0.0716157441175676
1209,0.03241753788799741
1210,0.7064591944241835
1211,0.23097495745198154
1212,0.24340168030904719
1213,0.027554907204797793
1214,0.17316368155171946
1215,0.040616473512170084
1216,0.21787286922224924
1217,0.0700218818380744
1218,0.35213550530837184
1219,0.3246346273333874
1220,0.010643758273225817
1221,0.031201880217197504
1222,0.12875165464516303
1223,0.48693843369262774
1224,0.1809979198746522
1225,0.04339897884755653
1226,0.1563335764648675
1227,0.13636977604884243
1228,0.4662047167517627
1229,0.7074182132533701
1230,0.4568171380716968
1231,0.1531458519058811
1232,0.09705000405219223
1233,0.17554096766350596
1234,0.061323175838128435
1235,0.4591133803387633
1236,0.41035200043223385
1237,0.3490018099791988
1238,0.3852284085690359
1239,0.03457870708053057
1240,0.1358564983656158
1241,0.041345868114650026
1242,0.1950455196261177
1243,0.7168328065483426
1244,0.43831212686063165
1245,0.05022016911148932
1246,0.5062538833508928
1247,0.5412378096550233
1248,0.22631493638058192
1249,0.19869249263851746
1250,0.35841640327417135
1251,0.40616473512170087
